cycle,t_read_ms,t_lane_ms,t_sign_ms,t_control_ms,latency_ms
300,0.21444499998324318,3.4710370000539115,0.015444999917235691,0.008647999948152574,3.709574999902543
301,0.3108169998995436,3.483593000055407,0.01601799976924667,0.009389000297232997,3.8198170000214304
302,0.41129900000669295,3.754427999865584,0.02546299992900458,0.012869999864051351,4.204059999665333
303,0.21955700003672973,3.444943999966199,0.01870400001280359,0.008167000032699434,3.691372000048432
304,0.22118600008980138,3.7860209999962535,0.01690699991740985,0.008408000212511979,4.032522000215977
305,0.21168700004636776,3.4492779996071476,0.015259000065270811,0.008258999969257275,3.6844829996880435
306,0.2582430001893954,3.4760180001285335,0.015351999991253251,0.00859300007505226,3.7582060003842344
307,0.15935300007186015,3.4288709998691047,0.024889000087569002,0.010833000033017015,3.623946000061551
308,0.2271870002914511,3.4165549996032496,0.016538000181753887,0.009943999884853838,3.6702239999613084
309,0.27763200023400714,3.400832999886916,0.014852000276732724,0.007962999916344415,3.701280000314
310,0.18177899983129464,3.2321840003533,0.012888999663118739,0.0075930001912638545,3.434445000038977
311,0.28588999975909246,3.259722000166221,0.01498099982200074,0.008241000159614487,3.5688339999069285
312,0.1477040000281704,3.2578330001342692,0.015500000245083356,0.008647999948152574,3.4296850003556756
313,0.2288159998897754,3.387519000170869,0.01881399975900422,0.008334000085596927,3.6434829999052454
314,0.22120400035419152,3.7046129996269883,0.03655600039564888,0.01718499970593257,3.9795580000827613
315,0.2078900001833972,3.4576479997667775,0.019408000298426487,0.007499999810534064,3.6924460000591353
316,0.20913100024699816,3.455685000062658,0.019888999759132275,0.008574000275984872,3.6932790003447735
317,0.1559450001877849,3.468481999789219,0.018093000107910484,0.00953700009631575,3.6520570001812303
318,0.2172049998989678,3.5134079998897505,0.021036999896750785,0.008037000043259468,3.7596869997287286
319,0.24605599992355565,4.079041000295547,0.02012999993894482,0.010943999768642243,4.3561709999266895
320,0.20787199991900707,3.470389000085561,0.018536999959906098,0.008369999704882503,3.7051679996693565
321,0.21809400004713098,3.4267959999851882,0.018388999706075992,0.007945000106701627,3.671223999845097
322,0.34385400022074464,3.6132229997747345,0.016463000065414235,0.008740999874135014,3.9822809999350284
323,0.22839000030216994,3.4056849999615224,0.0203149998014851,0.007556000127806328,3.6619460001929838
324,0.21555700004682876,3.8654290001431946,0.05237000004854053,0.026388999685877934,4.159744999924442
325,0.21037099986642716,3.2431849999738915,0.015351999991253251,0.008166000043274835,3.4770739998748468
326,0.211001000025135,3.262925000399264,0.015684999652876286,0.008278000223072013,3.497889000300347
327,0.12942700004714425,3.2641840002725075,0.01746299994920264,0.011406999874452595,3.422481000143307
328,0.2225749999524851,3.3875369999805116,0.017148000097222393,0.009296999905927805,3.636556999936147
329,0.21120500014149002,3.5483149999890884,0.018148999970435398,0.00898100006452296,3.7866500001655368
330,0.17390799985150807,3.396462999717187,0.01566600030855625,0.0072039997576212045,3.5932409996348724
331,0.19979699982286547,3.4530929997345083,0.01614800021343399,0.009221999789588153,3.678259999560396
332,0.14813000007052324,3.5225189999437134,0.018056000044452958,0.010091999683936592,3.698796999742626
333,0.22196400004759198,3.5470750003696594,0.014702999578730669,0.008797000191407278,3.7925390001873893
334,0.2554269999563985,3.83133600007568,0.01727799963191501,0.00964800028668833,4.113688999950682
335,0.20942700029991101,3.4753699997054355,0.014297000234364532,0.00850000014906982,3.707594000388781
336,0.20296399998187553,3.5342229998605035,0.01938900004461175,0.00850000014906982,3.7650760000360606
337,0.12787100013156305,3.5072599998784426,0.021425999875646085,0.010908000149356667,3.6674650000350084
338,0.2254270002595149,3.482443999928364,0.016630000118311727,0.008221999905799748,3.7327230002119904
339,0.5744470004174218,3.597407999677671,0.01927800030898652,0.008851999609760242,4.1999850000138395
340,0.20487200026764185,3.4241479997945135,0.01601900021341862,0.008499999694322469,3.6535389999698964
341,0.20222300008754246,3.426536999995733,0.01507399974798318,0.008241000159614487,3.652074999990873
342,0.29683499997190665,4.321985999922617,0.015536999853793532,0.009111000053962925,4.6434689998022805
343,0.22018599975126563,3.4391670001241437,0.018073999854095746,0.00926000029721763,3.6866870000267227
344,0.2536310003051767,3.7764459998470556,0.05287099975248566,0.02040800018221489,4.103356000086933
345,0.3569470000002184,3.638204999788286,0.028091999865864636,0.01146300019172486,4.034706999846094
346,0.23966799972185981,4.079615000136982,0.05837099979544291,0.026648000130080618,4.404301999784366
347,0.2641129999574332,3.5903339999094896,0.02635200007716776,0.013610999758384423,3.894409999702475
348,0.2532969997446344,3.477038000255561,0.018591999833006412,0.008704000265424838,3.757631000098627
349,0.213112999972509,3.44603699977597,0.016296000012516743,0.008963000254880171,3.684409000015876
350,0.14974099985920475,3.399297000214574,0.01461100009692018,0.008258999969257275,3.571908000139956
351,0.21516800006793346,3.4391849999337865,0.015593000171065796,0.008906999937607907,3.6788530001103936
352,0.169835000178864,3.6047969997525797,0.022833000002719928,0.010537999969528755,3.8080029999036924
353,0.21714899958169553,3.452667000146903,0.015443999927811092,0.0090739999905054,3.694333999646915
354,0.37394600030893344,5.7691609999892535,0.017869999737740727,0.008038000032684067,6.169015000068612
355,0.16187099981834763,3.576574999897275,0.02883400020436966,0.011573999927350087,3.7788539998473425
356,0.20242699974915013,3.4637230000953423,0.015999999959603883,0.008258999969257275,3.6904089997733536
357,0.1754640002218366,3.549278999798844,0.02079600017168559,0.010666999969544122,3.75620600016191
358,0.21422300005724537,3.466259999640897,0.015889000223978655,0.009148000117420452,3.7055200000395416
359,0.22900100020706304,3.4881480000876763,0.01564900003359071,0.008147999778884696,3.740946000107215
360,0.17246400011572405,3.397722000045178,0.014482000096904812,0.008184999842342222,3.592853000100149
361,0.2198530000896426,3.431277999879967,0.0161300004037912,0.00935199977902812,3.676613000152429
362,0.3247979998377559,3.5649080000439426,0.014462999843090074,0.008463000085612293,3.912631999810401
363,0.22885299995323294,3.4549810002317827,0.015148999864322832,0.007276999895111658,3.70625999994445
364,0.21698200043829274,3.5584269999162643,0.01575899977979134,0.007778000053804135,3.7989460001881525
365,0.18227900000056252,3.4007220001512906,0.014425999779632548,0.007444000402756501,3.604871000334242
366,0.21218599977146368,3.4901300000456104,0.0165930000548542,0.009129999853030313,3.7280389997249586
367,0.24259400015580468,3.671297999972012,0.015166000139288371,0.008537999747204594,3.9375960000143095
368,0.23646499994356418,3.493204000278638,0.016536999737581937,0.00955500036070589,3.75576100032049
369,0.2094450001095538,3.4838340002352197,0.015388999599963427,0.007852000180719187,3.716520000125456
370,0.13553700000557,3.3953709998968407,0.014517999716190388,0.008278000223072013,3.553703999841673
371,0.22501900002680486,3.4526669996921555,0.016537000192329288,0.00887099986357498,3.7030939997748646
372,0.23413100007019239,3.8349460000972613,0.01413000018146704,0.007944999651954276,4.091152000000875
373,0.25146500001937966,3.4231109998472675,0.01585200016052113,0.00925899985304568,3.699686999880214
374,0.2635390001159976,3.467314999852533,0.015981000160536496,0.008407999757764628,3.755242999886832
375,0.2164459997402446,3.951521000089997,0.02651900013006525,0.012277999758225633,4.206763999718532
376,0.21229699996183626,3.471055999852979,0.015999999959603883,0.008610999884695048,3.707963999659114
377,0.21792799998365808,3.8783720001447364,0.0409449999096978,0.02890800033128471,4.166153000369377
378,0.23722399964754004,3.4635190004337346,0.01585099971634918,0.009093000244320137,3.725687000041944
379,0.22187100012160954,3.430259000197111,0.014277999980549794,0.03142600007777219,3.6978340003770427
380,0.14257499969971832,3.394204000414902,0.013276999652589438,0.0073520000114513095,3.557407999778661
381,0.22420499999498134,3.440092999881017,0.01757400013957522,0.008426000022154767,3.6902980000377283
382,0.41224300002795644,5.7866429997375235,0.01631400027690688,0.008759999673202401,6.223959999715589
383,0.1721680000628112,3.4036110000670305,0.014444000044022687,0.008259999958681874,3.5984830001325463
384,0.23266800008059363,3.482852000161074,0.015980999705789145,0.0090739999905054,3.7405749999379623
385,0.14451900005951757,3.5158900000169524,0.016963000234682113,0.009980999948311364,3.6873530002594634
386,0.20846400002483279,3.50105600000461,0.018536999959906098,0.007444000402756501,3.735501000392105
387,0.247057000251516,3.8773169999331003,0.02231500002380926,0.010351999662816525,4.157040999871242
388,0.23250100002769614,3.4370929997749045,0.017981999917537905,0.007944000117277028,3.6955199998374155
389,0.20407500005603652,3.2325540000783803,0.015630000234523322,0.009110999599215575,3.4613699999681558
390,0.12533400013126084,3.2284620001519215,0.012722000064968597,0.007370999810518697,3.3738890001586697
391,0.2160389999517065,3.5938710002483276,0.017036999906849815,0.00935200023377547,3.8362990003406594
392,0.21157499986657058,7.110778999958711,0.015685000107623637,0.008797000191407278,7.346836000124313
393,0.21800100012114854,3.341481000006752,0.01707499995973194,0.008296000032714801,3.584853000120347
394,0.2222240000264719,3.564055999959237,0.036222999824531144,0.01957399990715203,3.842076999717392
395,0.3455760001997987,3.95239199997377,0.031907999982649926,0.013943999874754809,4.3438200000309735
396,0.30248299981394666,6.1404779999065795,0.023593000150867738,0.00983299969448126,6.476386999565875
397,0.2036500000031083,3.938558000299963,0.018295999780093553,0.012148000223533018,4.172652000306698
398,0.22303800005829544,3.474723000181257,0.0169810000443249,0.009573999705025926,3.724315999988903
399,0.2110749996973027,3.4351480003351753,0.016370999674109044,0.009129000318353064,3.67172300002494
400,0.14098200017542695,3.4993340000255557,0.02222199964307947,0.011519000054249773,3.674056999898312
401,0.2256679999845801,3.5549079998418165,0.015999999959603883,0.008129999969241908,3.8047059997552424
402,0.2639089998410782,3.53288899987092,0.01898200025607366,0.008092999905784382,3.8238729998738563
403,0.1795939997464302,3.381814000022132,0.017149000086646993,0.007481000011466676,3.586037999866676
404,0.2073529999506718,3.476647999832494,0.016926000171224587,0.008630000138509786,3.7095570000929
405,0.14320499985842616,3.4751670000332524,0.0199259998225898,0.011333000202284893,3.6496309999165533
406,0.20537199998216238,3.485814999748982,0.015537000308540883,0.008369999704882503,3.7150939997445676
407,0.36015099976793863,3.5014260001844377,0.01792600005501299,0.009573999705025926,3.8890769997124153
408,0.21072400022603688,3.6964269997952215,0.01994500007640454,0.010352000117563875,3.937448000215227
409,0.19507499973769882,3.456647999882989,0.015963000350893708,0.009647999831940979,3.6773339998035226
410,0.19085199983237544,4.035337000004802,0.021537000066018663,0.011815000107162632,4.259541000010358
411,0.23701999998593237,3.527851999933773,0.015334000181610463,0.00944399971558596,3.789649999816902
412,0.2370570000493899,3.679222999835474,0.015778000033606077,0.00877799993759254,3.9408359998560627
413,0.22361299988915562,3.3741850002115825,0.013666000086232089,0.008610999884695048,3.6200750000716653
414,0.2048719998128945,3.467221999926551,0.01700000029813964,0.009518999831925612,3.6986129998695105
415,0.32235399976343615,4.153152000071714,0.042130000110773835,0.027981999664916657,4.54561799961084
416,0.21670500018444727,3.4553149998828303,0.015685000107623637,0.00935199977902812,3.6970569999539293
417,0.39039100010995753,5.695400999684352,0.015963000350893708,0.008666999747219961,6.110421999892424
418,0.17705700020087534,3.386629000033281,0.013555999885284109,0.00896299980013282,3.5862049999195733
419,0.20688999984486145,3.4952230003000295,0.01594399964233162,0.008704000265424838,3.7267610000526474
420,0.16200100026253494,3.4455179998076346,0.021019000087107997,0.01594500008650357,3.644483000243781
421,0.21674199979315745,3.460945000369975,0.01594399964233162,0.008574000275984872,3.702205000081449
422,0.21896399994147941,3.4917040002255817,0.016388999938499182,0.00944500015975791,3.736502000265318
423,0.13329700004760525,3.3793329998843546,0.012703999800578458,0.007796000318194274,3.5331300000507326
424,0.21161300037420006,3.497166999750334,0.016166000023076776,0.041370999952050624,3.7663170000996615
425,0.1770379999470606,3.497462999803247,0.018833000012818957,0.010796999958984088,3.7041309997221106
426,0.2057970000350906,3.4814819996427104,0.01785200038284529,0.00781499966251431,3.7129459997231606
427,0.20816799997191993,3.499611000279401,0.019018999864783837,0.007925999852886889,3.734723999968992
428,0.2064089999294083,3.6975379998693825,0.025592999918444548,0.012852000054408563,3.942391999771644
429,0.20524200044746976,3.465203999894584,0.01822200010792585,0.008185999831766821,3.6968540002817463
430,0.20611299987649545,3.6712599999191298,0.017333999949187273,0.007147999895096291,3.901854999639909
431,0.21494600014193566,3.4476299997550086,0.020018000213894993,0.008185999831766821,3.690779999942606
432,0.21148299993001274,3.5665740001604718,0.021352000203478383,0.008925999736675294,3.808335000030638
433,0.149797000176477,3.3868519999487035,0.017241000023204833,0.007851999725971837,3.561741999874357
434,0.21201900017331354,3.4883529997387086,0.020870000298600644,0.008982000053947559,3.7302240002645703
435,0.593485000081273,3.507759000058286,0.021351999748731032,0.011222000011912314,4.133817999900202
436,0.20803799998247996,3.445370000008552,0.017130000287579605,0.008184999842342222,3.6787230001209537
437,0.19337200001245947,3.496129999803088,0.016555000001972076,0.008834000254864804,3.7148910000723845
438,0.18033400010608602,3.4074449999934586,0.013980999938212335,0.007241000275826082,3.609001000313583
439,0.21583499983535148,3.446389000146155,0.015426000118168304,0.007758999799989397,3.685408999899664
440,0.206796999918879,3.64264900008493,0.01268599999093567,0.007518000074924203,3.8696500000696687
441,0.21557499985647155,3.436999999848922,0.015982000149961095,0.007740000000922009,3.6762969998562767
442,0.21922299993093475,3.496629999972356,0.018240999906993238,0.007815000117261661,3.7419089999275457
443,0.13652000006914022,3.3704620000207797,0.015130000065255444,0.006425999799830606,3.528537999955006
444,0.40320600010090857,3.9433540000572975,0.03942599960282678,0.01611200013940106,4.402097999900434
445,0.30524200019499403,3.6472050001066236,0.03120399969702703,0.013129000308254035,3.9967800003068987
446,0.21016799973949674,3.4901300000456104,0.016667000181769254,0.008406999768340029,3.7253719997352164
447,0.2165939999940747,4.2453189998923335,0.01642600000195671,0.008926000191422645,4.487265000079788
448,0.37561299996013986,4.06267000016669,0.02242599975943449,0.014333000308397459,4.475042000194662
449,0.2033149999078887,3.270129000156885,0.016647999927954515,0.009037999916472472,3.4991299999092007
450,0.20650099986596615,3.3324070000162465,0.015426000118168304,0.00838899995869724,3.562722999959078
451,0.22681599966745125,3.2784250001896,0.01859299982243101,0.007869999990361976,3.531703999669844
452,0.23490900002798298,3.2960730000013427,0.018277999970450765,0.007815000117261661,3.557075000117038
453,0.1405200000590412,3.337054999974498,0.01842600022428087,0.008944000001065433,3.5049450002588856
454,0.22172400031195139,3.3182029997078644,0.014667000414192444,0.008147999778884696,3.562742000212893
455,0.2034640001511434,3.3370179999110405,0.015796000297996216,0.008592999620304909,3.564870999980485
456,0.1795010002751951,3.2392769999205484,0.014369999917107634,0.007999999979801942,3.441148000092653
457,0.2240940002593561,3.2488509996255743,0.01518500039310311,0.007999999979801942,3.4961300002578355
458,0.15766799970151624,3.4995000000890286,0.01603700002306141,0.008648999937577173,3.6818539997511834
459,0.22020500000508036,3.483538000182307,0.01661099986449699,0.00925899985304568,3.72961299990493
460,0.2135009999619797,3.4825369998543465,0.01566700029798085,0.009184999726130627,3.7208899998404377
461,0.23470499991162797,3.4507229997871036,0.017055000171239953,0.008222999895224348,3.710705999765196
462,0.22987200009083608,3.469666999990295,0.01709199977995013,0.009223000233760104,3.7258540000948415
463,0.13777899994238396,3.5853889999089006,0.03559300012057065,0.01813000017136801,3.776891000143223
464,0.22065000030124793,3.5838149997289293,0.01863000034063589,0.007980999725987203,3.8310760000968003
465,0.21859300022697425,4.312745999868639,0.02766699981293641,0.014055000065127388,4.573060999973677
466,0.22444600017479388,3.473666999980196,0.01916700011861394,0.007684999673074344,3.7249649999466783
467,0.24663099975441583,3.417926000111038,0.01916700011861394,0.007684999673074344,3.691408999657142
468,0.39250199961315957,3.9983550000215473,0.01624100013941643,0.007869999990361976,4.414967999764485
469,0.21576000017375918,3.5177969998585468,0.016074000086518936,0.00859300007505226,3.758224000193877
470,0.22583500003747758,4.330190000018774,0.02311100024599,0.012943999990966404,4.592080000293208
471,0.22118700007922598,3.4161660000791017,0.015018999874882866,0.007981000180734554,3.660353000213945
472,0.22900100020706304,3.4662600000956445,0.01459299983253004,0.006833000043116044,3.7166870001783536
473,0.13861200022802223,3.48446399993918,0.018092000118485885,0.010518999715714017,3.6516870000014023
474,0.22133399988888414,3.515315000186092,0.015666999843233498,0.009278000106860418,3.7615940000250703
475,0.21011200033171917,3.5368159997233306,0.018741000076261116,0.009092000254895538,3.7747610003862064
476,0.14663000001746695,3.392314999928203,0.01507399974798318,0.021926000044913962,3.5759449997385673
477,0.21529799960262608,3.4379260000605427,0.02042599999185768,0.007944000117277028,3.6815939997723035
478,0.13103799983582576,4.0640779998284415,0.027148000299348496,0.011592999726417474,4.233856999690033
479,0.2100749998135143,3.486833999886585,0.01918499992825673,0.008647999948152574,3.7247419995765085
480,0.15955700018821517,3.6064639998585335,0.02053700018223026,0.008221999905799748,3.7947800001347787
481,0.21905699986746185,3.539777999776561,0.01888900033009122,0.008832999810692854,3.786556999784807
482,0.22252000007938477,3.4679999998843414,0.01985199969567475,0.008722000075067626,3.7190939997344685
483,0.12877899962404626,3.5487780000948987,0.026889000309893163,0.008333999630849576,3.7127799996596877
484,0.210538000374072,3.5101109997413005,0.018871000065701082,0.007758999799989397,3.747278999981063
485,0.1681120002103853,3.535056999680819,0.01766600007613306,0.007908000043244101,3.7287430000105815
486,0.20503800033111474,3.4370929997749045,0.013721999948757002,0.007463000201823888,3.6633160002566
487,0.2158160000362841,3.443074000188062,0.015908000023046043,0.007869999990361976,3.6826680002377543
488,0.3085949997512216,4.8726740001256985,0.018370999896433204,0.013722000403504353,5.213362000176858
489,0.20566800003507524,3.455870999914623,0.01642600000195671,0.009055000191438012,3.687020000143093
490,0.31287299998439266,3.5710000001927256,0.017036999906849815,0.009555999895383138,3.910465999979351
491,0.21879799987800652,3.4185179997621162,0.01498200026617269,0.007758999799989397,3.660056999706285
492,0.21439000011014286,3.4717039998213295,0.016537000192329288,0.008944999990490032,3.7115760001142917
493,0.16490799998791772,3.818687000148202,0.01650000012887176,0.014185999589244602,4.014280999854236
494,0.4238910000822216,3.9522990000477876,0.02224099989689421,0.018593000277178362,4.417024000304082
495,0.3614839997680974,3.704797999944276,0.02805500025715446,0.015666999843233498,4.110003999812761
496,0.20650099986596615,3.482499999790889,0.016185000276891515,0.00848199988467968,3.7136679998184263
497,0.201945999833697,3.465482000137854,0.015869999970163917,0.008184999842342222,3.691482999784057
498,0.17475999993621372,4.048762999900646,0.02338900003451272,0.012055000297550578,4.258967000168923
499,0.2067979999083036,3.448036999998294,0.016444000266346848,0.00820399964140961,3.679482999814354
500,0.212778999866714,3.653482000117947,0.017241000023204833,0.008332999641424976,3.8918349996492907
501,0.3274089999649732,5.023916000027384,0.013111000043863896,0.008906999937607907,5.373342999973829
502,0.20468599996092962,3.467574999831413,0.015610999980708584,0.008537000212527346,3.6964089999855787
503,0.14889000021867105,3.492499999993015,0.01766700006555766,0.012092999895685352,3.671150000172929
504,0.2075929996863124,3.480389000287687,0.01562999977977597,0.007999999979801942,3.7116119997335772
505,0.2009090003411984,3.6363149997669098,0.015222999991237884,0.007795999863446923,3.860242999962793
506,0.1738720002322225,3.4054990001095575,0.014074999853619374,0.007092000032571377,3.6005380002279708
507,0.20281600018279278,3.4496670000407903,0.017981999917537905,0.007944000117277028,3.678409000258398
508,0.2901319999182306,4.4992650000494905,0.023648000023968052,0.012703999800578458,4.825748999792268
509,0.204037999992579,3.4445559999767283,0.01766600007613306,0.0071859999479784165,3.673445999993419
510,0.21624200007863692,3.606038000270928,0.0199259998225898,0.007648000064364169,3.849854000236519
511,0.19039000017073704,3.384036999705131,0.01431500004400732,0.006536999990203185,3.5952789999100787
512,0.21327900003598188,3.469666999990295,0.019591999716794817,0.007778000053804135,3.710315999796876
513,0.16333399980794638,3.4964629999194585,0.023130000045057386,0.008907000392355258,3.6918340001648176
514,0.2119270002367557,3.4568890000628016,0.020184999812045135,0.007870999979786575,3.696872000091389
515,0.21898200020586955,3.4528149999459856,0.019221999991714256,0.009259999842470279,3.7002789999860397
516,0.12861200002589612,3.38561100033985,0.017221999769390095,0.007666999863431556,3.5391119999985676
517,0.22155699980430654,3.4394999997857667,0.020166000012977747,0.0082970000221394,3.6895199996251904
518,0.23685299993303488,3.884557999754179,0.015129000075830845,0.007167000148911029,4.143706999911956
519,0.20576099996105768,3.434129000197572,0.0165930000548542,0.008889000127965119,3.665372000341449
520,0.20802000017283717,3.5852229998454277,0.015795999843248865,0.008556000011594733,3.8175949998731085
521,0.18948199976875912,3.5987420001220016,0.023889000203780597,0.011684999662975315,3.8237979997575167
522,0.21435300004668534,3.4893150000243622,0.017797000054997625,0.008296000032714801,3.72976100015876
523,0.2565760000834416,3.674131000025227,0.014165999800752616,0.0074449999374337494,3.952317999846855
524,0.2136490002158098,3.459500999724696,0.015407000319100916,0.007925999852886889,3.6964830001124938
525,0.3519090000736469,3.502852999645256,0.019055000393564114,0.007740999990346609,3.881558000102814
526,0.16535300028408528,3.4251289998792345,0.01555600010760827,0.008037000043259468,3.6140750003141875
527,0.2180760002374882,3.4446849999767437,0.02012999993894482,0.007648000064364169,3.690539000217541
528,0.3142979999211093,3.5097599998152873,0.022833999992144527,0.009981000403058715,3.8568730001316
529,0.2051860001301975,3.3976109998548054,0.01574099997014855,0.008556000011594733,3.627093999966746
530,0.23274199975276133,3.4679820000746986,0.01468499976908788,0.008537000212527346,3.723945999809075
531,0.14374099964697962,3.3886670003084873,0.012443999821698526,0.006556000244017923,3.5514080000211834
532,0.21940900023764698,3.4675189999688882,0.014092000128584914,0.008018999778869329,3.7090390001139895
533,0.21379800000431715,3.9538920000268263,0.01451800017093774,0.01049999991664663,4.192708000118728
534,0.21777900019515073,3.472777999832033,0.015963000350893708,0.007796999852871522,3.714317000230949
535,0.21351999976104707,3.4810739998647477,0.01709300022412208,0.007851000191294588,3.7195380000412115
536,0.1308340001742181,3.4779080001499096,0.01716699989628978,0.008406999768340029,3.6343159999887575
537,0.21324099998309975,3.500555999835342,0.019778000023507047,0.007833999916329049,3.741408999758278
538,0.23522300034528598,3.9566879995618365,0.027056000362790655,0.01668499999141204,4.235652000261325
539,0.2170379998460703,3.4437590002198704,0.0165930000548542,0.007740999990346609,3.6851310001111415
540,0.3130760001113231,3.476851999948849,0.018352000097365817,0.007740999990346609,3.8160210001478845
541,0.24433499993392616,3.5764260001087678,0.0252780000664643,0.012074000096617965,3.858113000205776
542,0.2235749998362735,3.5112040000058187,0.01700000029813964,0.008611999874119647,3.7603910000143514
543,0.21053799991932465,4.059410000081698,0.020481999854382593,0.012963000244781142,4.303393000100186
544,0.37898400023550494,3.9377989996864926,0.02616700021462748,0.017111000033764867,4.36006100017039
545,0.25992700011556735,3.6519270001917903,0.022666999939247034,0.011499999800435035,3.9460210000470397
546,0.20487200026764185,3.53303700012475,0.017407999621354975,0.009815000339585822,3.765132000353333
547,0.21777900019515073,3.4529629997450684,0.016296000012516743,0.008926000191422645,3.6959640001441585
548,0.20400099992912146,3.649872000096366,0.015815000097063603,0.0090739999905054,3.8787620001130563
549,0.16301899995596614,3.384758999800397,0.01126000006479444,0.008481000350002432,3.56751900017116
550,0.20970500008843374,3.4514450003371167,0.015406999864353565,0.00896299980013282,3.6855200000900368
551,0.1249269998879754,3.398407000076986,0.016278000202873955,0.013240999578556512,3.552852999746392
552,0.21829699971931404,3.4940560003633436,0.01642600000195671,0.009203999979945365,3.7379830000645597
553,0.28970499988645315,3.8351500002136163,0.01603700002306141,0.010925999958999455,4.15181800008213
554,0.21981600002618507,3.518481999890355,0.0169820000337495,0.0090739999905054,3.764353999940795
555,0.21444499998324318,3.436611000324774,0.01601899975867127,0.008537000212527346,3.675612000279216
556,0.12612999989869422,3.5439820003375644,0.020277999738027574,0.015443999927811092,3.7058339999020973
557,0.2180750002480636,3.452999999808526,0.015666999843233498,0.00887100031832233,3.6956130002181453
558,0.3188720002071932,3.5392599997976504,0.015628999790351372,0.01087100008589914,3.884631999881094
559,0.2118339998560259,3.4122960000786406,0.014482000096904812,0.008702999821252888,3.6473149998528243
560,0.21327900003598188,3.4460560000297846,0.01575900023453869,0.009555999895383138,3.6846500001956883
561,0.3114279998044367,4.062966000219603,0.04638999962480739,0.02490700035195914,4.4456910000008065
562,0.2211489995715965,3.4798340002453187,0.016463000065414235,0.00896299980013282,3.7264089996824623
563,0.21087200002511963,3.5333519999767304,0.015407999853778165,0.009425999905943172,3.7690579997615714
564,0.2133160000994394,3.4479079999982787,0.014574000033462653,0.007573999937449116,3.68337200006863
565,0.2176489997509634,3.424463000101241,0.015722000171081163,0.009703999694465892,3.6675379997177515
566,0.12451900011001271,3.5134820000166656,0.019796999822574435,0.010463000307936454,3.668261000257189
567,0.21746400034317048,3.4476480000193988,0.016240999684669077,0.007999999979801942,3.6893530000270403
568,0.23714899998594774,3.5282040003039583,0.017203999959747307,0.009759000022313558,3.792316000271967
569,0.14007499976287363,3.3782219998101937,0.014593000287277391,0.008666999747219961,3.5415569996075646
570,0.20883399974991335,3.4399259998281195,0.01801899998099543,0.009574000159773277,3.6763529997188016
571,0.16737099986130488,3.492093000204477,0.02262899988636491,0.011297000128251966,3.6933900000803987
572,0.22040900012143538,3.5017959999095183,0.0199259998225898,0.008982000053947559,3.751112999907491
573,0.4129280000597646,5.7179390000783314,0.018351999642618466,0.007703000392211834,6.156922000172926
574,0.1651489997129829,3.6162790001981193,0.025814999844442355,0.01146300019172486,3.8187059999472694
575,0.21087100003569503,3.421333999995113,0.01575900023453869,0.008167000032699434,3.6561310002980463
576,0.16035199996622396,3.5888339998564334,0.020000999938929453,0.012592000075528631,3.7817789998371154
577,0.21679699966625776,3.432241000155045,0.015685000107623637,0.008185999831766821,3.6729089997606934
578,0.4479279996303376,5.763068000305793,0.015277999864338199,0.008647999948152574,6.234921999748622
579,0.17000099978758954,3.369333000136976,0.013408000086201355,0.00725900008546887,3.5600010000962357
580,0.21922299993093475,3.426000000217755,0.013944999864179408,0.00744399994800915,3.666611999960878
581,0.31851999983700807,4.2584679999890795,0.01812900018194341,0.009907999810820911,4.605024999818852
582,0.2217600003859843,3.4214449997307383,0.0136480002765893,0.00877799993759254,3.6656310003309045
583,0.19642699999167235,3.471538000212604,0.013962999673822196,0.008611000339442398,3.690539000217541
584,0.17109300006268313,3.383648000180983,0.012240999694768107,0.006536999990203185,3.5735189999286376
585,0.20716700009870692,3.3949819999179454,0.01748100021359278,0.007740999990346609,3.6273710002205917
586,0.20546400037346757,3.559481999673153,0.017611000203032745,0.007147999895096291,3.7897050001447496
587,0.2143899996553955,3.4418150003148185,0.014999999621068127,0.007500000265281415,3.6787049998565635
588,0.21722300016335794,3.4840929997699277,0.017241000023204833,0.008091999916359782,3.7266489998728503
589,0.14026000008016126,3.3665739997559285,0.01337000003331923,0.005667000095854746,3.5258709999652638
590,0.1971859996956482,3.4520180001891276,0.015888999769231305,0.008278000223072013,3.673370999877079
591,0.22889000001669046,3.502037000089331,0.014871000075800112,0.007665999874006957,3.7534640000558284
592,0.22515000000566943,3.490778000013961,0.01642600000195671,0.008722000075067626,3.7410760000966548
593,0.24389000009250594,3.5421309999037476,0.01633300007597427,0.009221999789588153,3.811575999861816
594,0.6923549999555689,3.919372999916959,0.02794500005620648,0.016074000086518936,4.655747000015253
595,0.23365000015473925,4.465115999664704,0.018352000097365817,0.01355600034003146,4.73067400025684
596,0.21455600017361576,3.6842609997620457,0.01974099996004952,0.011018000350304646,3.9295760002460156
597,0.21500100001503597,3.4503520000725985,0.015425999663420953,0.00916700037123519,3.6899460001222906
598,0.3787979999287927,3.5332600000401726,0.01813000017136801,0.008258999969257275,3.9384470001095906
599,0.16262999997707084,3.380888999799936,0.014481000107480213,0.005963000148767605,3.5639630000332545
600,0.19474100008665118,3.457944999809115,0.01938900004461175,0.0075930001912638545,3.6796680001316417
601,0.19298300003356417,3.5353520001990546,0.021351999748731032,0.009425999905943172,3.759112999887293
602,0.2194640001107473,3.4442040000612906,0.014721999832545407,0.008630000138509786,3.687020000143093
